-0.17855486273765564	-0.22813737392425537	0.7507206797599792	-0.7797091007232666	-0.5737869739532471	-0.561487078666687	0.09024381637573242	-0.33231303095817566	0.6726040840148926	-0.32840079069137573	0.32710668444633484	0.43287670612335205	-0.14917290210723877	1.001875638961792	0.20146365463733673	-0.5808060169219971	-0.0438280887901783	0.1413286030292511	-0.31023088097572327	-0.12496710568666458	0.172718808054924	-0.01884853094816208	-0.09505888819694519	1.19814133644104	-0.23833461105823517	-0.3037024438381195	0.34037908911705017	0.24567221105098724	0.36484888195991516	0.6044805645942688	0.21912601590156555	0.024082882329821587	-0.49160313606262207	0.3024556636810303	0.19440391659736633	0.05695706605911255	0.6258227229118347	0.005674576386809349	0.27640289068222046	-0.2935672700405121	-0.17357559502124786	-0.7314120531082153	0.2940952777862549	0.7606968283653259	-0.18842704594135284	-0.37010112404823303	-0.2910015285015106	0.08096681535243988	-0.7996259331703186	0.03661651909351349	-0.08234187215566635	-0.053562041372060776	0.12401183694601059	-0.25172170996665955	-0.0892515555024147	-0.20480100810527802	0.07010292261838913	-0.3128299415111542	0.7781888842582703	-0.25172126293182373	0.17743976414203644	0.2160295993089676	-0.10108554363250732	-0.5488432049751282	0.303602933883667	-0.21574357151985168	-0.3826357424259186	0.5860766768455505	-0.7854909300804138	-0.3640659749507904	0.017341898754239082	-0.08255449682474136	-0.284277081489563	-0.9072641134262085	0.03923827409744263	-0.7800343036651611	0.13356289267539978	-0.1779470443725586	0.08585701882839203	-0.2268865406513214	-0.12573957443237305	0.437115877866745	-0.017418265342712402	0.7978066205978394	0.15625490248203278	0.4439195394515991	0.5679835677146912	-0.45470699667930603	0.06382979452610016	0.8802195191383362	-0.30170685052871704	-0.3113487660884857	0.24400819838047028	0.18091270327568054	0.019573016092181206	-0.1671184003353119	0.07777302712202072	-0.8149091601371765	-0.0035516400821506977	0.338805615901947	-0.16641977429389954	0.31220725178718567	0.30319058895111084	0.6197597980499268	-0.19485996663570404	-0.02750290185213089	0.1657196283340454	-0.49805760383605957	-0.24406129121780396	-0.059068500995635986	0.5628467202186584	0.6560872197151184	0.22216525673866272	-0.05125918239355087	-0.21629564464092255	-0.7620465159416199	-0.16738861799240112	-0.3314846456050873	0.2650385797023773	0.26803261041641235	-0.18718485534191132	0.13937199115753174	0.7274512648582458	0.25964632630348206	-0.09557120501995087	0.42305147647857666	-0.36262765526771545	0.327678918838501	-0.3354659080505371	-0.4979832172393799	-0.21021053194999695	0.06131108105182648	0.23980572819709778	-0.0488872267305851	0.5307746529579163	-0.7631706595420837	-0.736268162727356	-0.02422408014535904	-0.4747829735279083	-0.1122402548789978	-0.6670417189598083	-0.08992072194814682	0.8357369303703308	-0.47409874200820923	0.15323682129383087	-0.30259910225868225	-0.7477092146873474	-1.0447015762329102	-0.20669656991958618	-0.520856499671936	-0.7251039743423462	-0.16523081064224243	0.15611565113067627	-0.5985747575759888	0.3860970437526703	0.08144862949848175	0.3441191017627716	-0.31821197271347046	0.25011467933654785	-0.26731038093566895	-0.6016213297843933	0.0495796836912632	0.3358955383300781	0.5695376992225647	-0.1021798849105835	-0.35506147146224976	0.09689829498529434	-0.8075224161148071	-0.2779943645000458	0.25023624300956726	0.011089270003139973	-0.02776174247264862	0.5061898827552795	0.2632959187030792	0.8524498343467712	-0.10573911666870117	0.44837522506713867	-0.1308516412973404	-0.3516765534877777	-0.11738137900829315	0.5853102803230286	-0.2225356251001358	0.14146184921264648	0.39462417364120483	-0.4909825623035431	-0.205326646566391	0.24679459631443024	-0.29831257462501526	0.15473978221416473	0.31849434971809387	0.44606858491897583	0.21570447087287903	-0.711951494216919	0.2517315745353699	0.7614279985427856	0.02632983773946762	-0.0054482403211295605	0.6574480533599854	0.19247180223464966	-0.21833521127700806	-0.0827646553516388	-0.38042908906936646	-0.27658510208129883	0.08614657074213028	-0.25011318922042847	-0.17763741314411163	0.30781689286231995	-0.1378147006034851	-0.061039816588163376	-0.3744337856769562	-0.356067031621933	0.8988019227981567	-0.14344508945941925	-0.7112984657287598	-0.002677119104191661	0.32452741265296936	-0.6523116230964661	0.14254365861415863	-0.48696568608283997	0.07404337078332901	0.30714720487594604	-0.4486715495586395	0.22773677110671997	-0.18418751657009125	0.8973751664161682	-0.40285608172416687	-0.3367023766040802	-0.0350053608417511	0.21421296894550323	-0.21781957149505615	-0.20198333263397217	0.16809481382369995	-0.18060824275016785	0.03315979242324829	0.2568921148777008	-0.0468311570584774	-1.020106315612793	-0.9845569133758545	0.5892574787139893	-1.0416245460510254	-0.21884402632713318	0.30432093143463135	0.32442915439605713	-0.042275190353393555	0.39626938104629517	0.4214560091495514	-0.19368548691272736	-0.7350605726242065	0.5245557427406311	-0.25213831663131714	-0.24032597243785858	-0.6005502939224243	-0.7406761050224304	-0.45124319195747375	0.2499045580625534	-0.5415188670158386	0.6622219681739807	-0.8069016337394714	-0.03166133910417557	0.5418194532394409	0.17122381925582886	-0.3562721014022827	0.7747834920883179	0.08481403440237045	-0.44437843561172485	-0.10330232232809067	-0.9160524606704712	-0.3151826560497284	0.1870059221982956	0.10899382829666138	-0.42537397146224976	-0.39348018169403076	0.474731981754303	0.01329047791659832	0.3897407352924347	-0.3325749337673187	-0.009591572917997837	-0.17525708675384521	0.41841140389442444	0.22668085992336273	0.008153748698532581	0.07958783209323883	0.24198591709136963	-0.4735589325428009	0.2028101682662964	0.07241872698068619	0.3872707188129425	-0.681427001953125	0.14242956042289734	-0.9292594790458679	0.43440282344818115	0.039340633898973465	-0.28268423676490784	1.1271370649337769	0.6702300310134888	-0.5622718930244446	0.552335798740387	0.37535637617111206	-0.6929590702056885	0.21165260672569275	-0.3609851896762848	0.6261413097381592	0.25551652908325195	0.1714535355567932	0.15061059594154358	0.02421529032289982	0.8491210341453552	-0.9089165329933167	0.16703325510025024	-0.5744760632514954	0.294278621673584	-0.712993860244751	0.1231016144156456	0.7137162089347839	0.4065406918525696	0.273848295211792	0.3751428425312042	-0.4538629353046417	-0.7619118094444275	-0.2574014365673065	-0.252878338098526	-0.08203081041574478	0.17804202437400818	0.5224732160568237	0.29259824752807617	1.0761229991912842	-0.15385061502456665	0.4312945306301117	-0.7323520183563232	0.021244751289486885	0.3594898581504822	-0.3905125856399536	0.4888119697570801	-0.28444361686706543	0.038192231208086014	0.00047986727440729737	0.04270024597644806	0.5891031622886658	0.06052640080451965	0.7027588486671448	0.6519861221313477	0.12993556261062622	0.026621628552675247	0.04817691445350647	0.27642208337783813	-0.1461966633796692	-0.5923168659210205	0.008072559721767902	0.46794289350509644	0.16768582165241241	-0.09105684608221054	0.2181764394044876	0.6165430545806885	-0.9206807613372803	-0.05195437744259834	-0.20949237048625946	-0.23701584339141846	-0.057541925460100174	0.5976712107658386	0.10683034360408783	0.2056703120470047	0.3251512944698334	0.2765364646911621	-0.14481842517852783	0.035668984055519104	-0.17802348732948303	-1.456356406211853	-0.1531829535961151	0.164105623960495	0.5173124074935913	-0.03730316832661629	0.37135666608810425	0.20360501110553741	-0.0003957231529057026	0.057634733617305756	-0.16970521211624146	0.24601395428180695	0.0828031450510025	-0.5467419624328613	0.09160056710243225	0.10527271032333374	-0.16742268204689026	0.07267176359891891	0.2616661489009857	-0.2697013020515442	-0.44890233874320984	-0.8708992004394531	-0.23672452569007874	-0.12156150490045547	0.13599097728729248	-0.060272183269262314	-0.16263438761234283	0.01901942864060402	-0.2897997796535492	-0.10342490673065186	-0.3868718147277832	-0.9321377873420715	0.8390035629272461	-0.45155656337738037	-0.7423760294914246	0.06245225667953491	0.7314168214797974	0.23940551280975342	0.6842705607414246	0.22885054349899292	-0.0008419387158937752	0.10275748372077942	0.09174222499132156	0.8207521438598633	-0.4482962191104889	-0.1670059710741043	-0.3745218515396118	-0.07404734939336777	0.13209548592567444	0.28481194376945496	-0.472092866897583	-0.42635270953178406	-0.41758260130882263	-1.011425256729126	0.3400258421897888	0.14263102412223816	0.301565557718277	-0.3810115456581116	0.2911848723888397	-0.6261132955551147	-0.3454512059688568	0.3660886287689209	0.023335933685302734	-0.5729833245277405	0.4940434396266937	-0.2434345781803131	-0.3415958881378174	1.044560194015503	0.4894997775554657	-0.53834468126297	0.06146475672721863	-0.11596482247114182	0.12266851216554642	-0.2605663239955902	-0.5588660836219788	-0.20301219820976257	0.21641027927398682	0.00504759605973959	0.515527606010437	-0.3740544617176056	-0.26662448048591614	0.40308061242103577	-0.09519082307815552	-0.2048858404159546	0.4947093725204468	0.24917757511138916	-0.37073060870170593	0.29489046335220337	0.5656529068946838	0.34130340814590454	0.36689937114715576	-0.6388164162635803	-0.07650987803936005	-0.7069423198699951	-0.01630524732172489	-0.33314335346221924	-0.6429495215415955	-0.1559479534626007	0.33338162302970886	0.35750576853752136	0.49871790409088135	0.3626435697078705	0.03669898584485054	0.2108803391456604	-0.8044835329055786	-0.3384113311767578	0.04732246696949005	0.3498133718967438	0.30666011571884155	-0.4198018014431	-0.5491750240325928	0.46647775173187256	-0.12958170473575592	0.12391160428524017	-0.7595216631889343	0.306362509727478	-0.7653875350952148	-0.6213351488113403	-0.0048074377700686455	0.5735237002372742	0.011654489673674107	-0.5099685192108154	0.359455406665802	-0.437063992023468	-0.4844467043876648	0.07094164192676544	0.46670761704444885	-0.09452740848064423	0.4770330786705017	0.22297102212905884	0.12597213685512543	-0.28734758496284485	0.9499205946922302	-0.11672504246234894	-0.10358484089374542	-0.1167825385928154	-0.5046653151512146	0.08577388525009155	-0.24169108271598816	0.4140835702419281	-0.3635117709636688	0.28683367371559143	0.009907795116305351	-0.02346351370215416	0.8848498463630676	-0.2599201798439026	0.18151773512363434	0.004608272109180689	-0.5736636519432068	0.09577176719903946	0.12120018154382706	-0.27078312635421753	0.31701022386550903	0.20982055366039276	0.5675102472305298	-0.334006667137146	-0.4979483485221863	0.6615789532661438	-0.005896793212741613	0.25426018238067627	0.24785707890987396	-0.8437567949295044	-1.0984909534454346	-0.03977808356285095	0.1341829001903534	0.5912860631942749	-0.28072696924209595	-0.3125576376914978	0.45915669202804565	-0.40463247895240784	0.9758203625679016	0.24836468696594238	-0.8514556884765625	0.9706278443336487	0.2900394797325134	0.07622768729925156	0.011972573585808277	0.16540369391441345	-0.12001761794090271	-0.3681473731994629	-0.27240505814552307	-0.07525614649057388	-0.08709531277418137	-0.6046684384346008	0.1967698484659195	0.18632899224758148	0.037047453224658966	-0.25223004817962646	-0.05247851833701134	-0.19320189952850342	0.5459526777267456	0.05917380377650261	-0.31731489300727844	0.13685987889766693	0.37890124320983887	-0.8090735673904419	0.6903471946716309	0.16838204860687256	-0.4747910499572754	0.1389046460390091	-0.6346848607063293	-0.4307975769042969	-0.10326261818408966	-0.4124758541584015	0.5183483362197876	-0.30466675758361816	0.1194838210940361	-0.21084414422512054	-0.4913767874240875	-0.0931074246764183	-0.3258133828639984	-0.9690667986869812	-0.3355778157711029	-0.06462496519088745	0.7723981738090515	-0.032805390655994415	-0.06274112313985825	0.25234997272491455	0.27735260128974915	-0.10829204320907593	-0.1541135311126709	-0.07015138864517212	0.15762323141098022	-0.08757367730140686	0.04640268161892891	-0.8674577474594116	-0.3949182331562042	0.18979479372501373	-0.3311983346939087	0.764912486076355	0.032570820301771164	0.6673247814178467	0.5398966073989868	0.019241029396653175	-0.14709848165512085	0.14180542528629303	-0.6298194527626038	0.6200021505355835	0.654742419719696	0.8643784523010254	-0.6329060792922974	0.5324851274490356	-0.3457379937171936	-0.10033727437257767	0.9191498160362244	0.5981593728065491	-0.0556439608335495	-0.034443892538547516	0.5725318789482117	-0.1291460245847702	-0.4560357630252838	-0.7170196771621704	-0.7042182087898254	-0.25640690326690674	-0.02273821085691452	-0.1973831057548523	0.26395678520202637	-0.7965415716171265	0.41558483242988586	0.7817628979682922	-0.2517473101615906	-0.7397623062133789	0.3058236241340637	0.31055504083633423	-0.34126341342926025	-0.2447177916765213	-0.3656388819217682	0.3219851553440094	-0.542539656162262	-0.7455469369888306	-0.05968408286571503	-0.58102947473526	0.25016120076179504	-0.23975308239459991	-0.21126122772693634	-0.660577118396759	-0.276593953371048	0.3392913341522217	0.19812068343162537	0.8328557014465332	-0.12737460434436798	-0.8636192083358765	0.5304637551307678	-0.29087093472480774	1.0899181365966797	-0.45436379313468933	0.5190096497535706	-0.04887312278151512	0.07477140426635742	0.08056994527578354	0.7851824164390564	0.28589943051338196	0.06287707388401031	-0.058130282908678055	-0.21241962909698486	-0.5500273108482361	-0.17241491377353668	0.31774163246154785	-0.29654309153556824	0.1975763738155365	0.23164452612400055	0.3495801091194153	-0.18157152831554413	-0.1909160614013672	-0.41576793789863586	0.10452158749103546	0.5586070418357849	-1.041855812072754	-0.22594058513641357	0.6705484986305237	0.25733694434165955	-0.42823803424835205	-0.12405210733413696	-0.0668264776468277	-0.0006147379754111171	-0.6601463556289673	0.2765059471130371	-0.6030951738357544	-0.014057628810405731	-0.37585461139678955	-0.3703364431858063	-0.37198296189308167	0.8459637761116028	0.9233086109161377	-0.43706172704696655	0.2700963616371155	-0.22257764637470245	0.05990052595734596	-0.402081161737442	-0.7069042921066284	0.011801398359239101	-0.2877247929573059	-0.4152650237083435	-0.2740565836429596	0.3371630311012268	-0.05249809846282005	-0.09628839045763016	-0.2786138951778412	-0.626225471496582	-0.07399586588144302	0.7129247188568115	0.3747599422931671	0.855833888053894	-0.1524503380060196	-1.1460462808609009	0.48884543776512146	-0.5824660658836365	-0.038225602358579636	-0.3401762843132019	0.26606014370918274	0.24931298196315765	0.06824910640716553	0.07802598923444748	0.28872185945510864	0.43186628818511963	-0.6660361289978027	-0.08195243775844574	-0.19325289130210876	0.04358502849936485	-0.06723599880933762	0.17479310929775238	-0.06257980316877365	-0.1935918629169464	-0.14682728052139282	-0.49867719411849976	-0.5684919357299805	-0.3205215036869049	0.27821627259254456	1.0443381071090698	0.028010433539748192	0.3582501709461212	-0.17741139233112335	0.26222920417785645	-0.09716802090406418	0.11604154109954834	-0.2752194404602051	-0.19958901405334473	-0.342926025390625	-1.0464102029800415	0.16371461749076843	0.3319641947746277	-0.36581724882125854	0.5314914584159851	-0.18458235263824463	0.2812688946723938	0.16093096137046814	0.47029775381088257	0.09588317573070526	-0.3135213255882263	0.0729285329580307	0.08670263737440109	-0.34495455026626587	-0.5649530291557312	-0.55638188123703	-0.5338030457496643	0.16776436567306519	0.30814775824546814	0.008132556453347206	0.019240763038396835	0.024508683010935783	0.16301339864730835	0.0812189057469368	-0.30930858850479126
